0.00041487,0.00066156,0.00099794
0.00041487,0.00066156,0.00099794
0.00041487,0.00066156,0.00099794
0.00041487,0.00066156,0.00099794
0.00041487,0.00066156,0.00099794
0,0,0
0.00018204,0.00029028,0.00043788
0.00018204,0.00029028,0.00043788
0.00018204,0.00029028,0.00043788
0.00018204,0.00029028,0.00043788
0.00018204,0.00029028,0.00043788
0.00018204,0.00029028,0.00043788
0.00018204,0.00029028,0.00043788
0.00018204,0.00029028,0.00043788
9.472e-05,0.00015104,0.00022784
9.472e-05,0.00015104,0.00022784
9.472e-05,0.00015104,0.00022784
9.472e-05,0.00015104,0.00022784
9.472e-05,0.00015104,0.00022784
9.472e-05,0.00015104,0.00022784
3.0833e-05,4.9167e-05,7.4167e-05
3.0833e-05,4.9167e-05,7.4167e-05
3.0833e-05,4.9167e-05,7.4167e-05
3.0833e-05,4.9167e-05,7.4167e-05
3.0833e-05,4.9167e-05,7.4167e-05
3.0833e-05,4.9167e-05,7.4167e-05
0.018759,0.029913,0.045123
0.018759,0.029913,0.045123
0.018759,0.029913,0.045123
0.00033981,0.0010837,0.00081738
0.00033981,0.0010837,0.00081738
0.00033981,0.0010837,0.00081738
0.00033981,0.0010837,0.00081738
0.00033981,0.0010837,0.00081738
0.00033981,0.0010837,0.00081738
0.0071486,0.0041722,0.0042785
0.0071486,0.0041722,0.0042785
0.0071486,0.0041722,0.0042785
0.0042362,0.0024724,0.0025354
0.0042362,0.0024724,0.0025354
0.0042362,0.0024724,0.0025354
0.0035743,0.0020861,0.0021393
0.0035743,0.0020861,0.0021393
0.0035743,0.0020861,0.0021393
0.0035743,0.0020861,0.0021393
0.0028594,0.0016689,0.0017114
0.0028594,0.0016689,0.0017114
0.0028594,0.0016689,0.0017114
0.0028594,0.0016689,0.0017114
0.0028594,0.0016689,0.0017114
0.0013238,0.00077264,0.00079232
0.0013238,0.00077264,0.00079232
0.0043686,0.0025497,0.0026147
0.0043686,0.0025497,0.0026147
0.0043686,0.0025497,0.0026147
0.0043686,0.0025497,0.0026147
0.0029124,0.0016998,0.0017431
0.0029124,0.0016998,0.0017431
0.0029124,0.0016998,0.0017431
0.0029124,0.0016998,0.0017431
0.0029124,0.0016998,0.0017431
0.0029124,0.0016998,0.0017431
0.005207,0.003039,0.0031165
0.005207,0.003039,0.0031165
0.005207,0.003039,0.0031165
0.0027359,0.0015968,0.0016375
0.0027359,0.0015968,0.0016375
0.0027359,0.0015968,0.0016375
0.0029124,0.0016998,0.0017431
0.0029124,0.0016998,0.0017431
0.0029124,0.0016998,0.0017431
0.0029124,0.0016998,0.0017431
0.0058248,0.0033996,0.0034862
0.0058248,0.0033996,0.0034862
0.0058248,0.0033996,0.0034862
0.0058248,0.0033996,0.0034862
0.0061778,0.0036056,0.0036975
0.0061778,0.0036056,0.0036975
0.0061778,0.0036056,0.0036975
0.0027359,0.0015968,0.0016375
0.0027359,0.0015968,0.0016375
0.0027359,0.0015968,0.0016375
0.0042362,0.0024724,0.0025354
0.0042362,0.0024724,0.0025354
0.0042362,0.0024724,0.0025354
0.004148,0.0024209,0.0024826
0.004148,0.0024209,0.0024826
0.004148,0.0024209,0.0024826
0.0029654,0.0017307,0.0017748
0.0029654,0.0017307,0.0017748
0.0029654,0.0017307,0.0017748
0.0029654,0.0017307,0.0017748
0.0029654,0.0017307,0.0017748
0.0053835,0.0031421,0.0032221
0.0053835,0.0031421,0.0032221
0.0053835,0.0031421,0.0032221
0.00088255,0.00051509,0.00052822
0.00088255,0.00051509,0.00052822
0.00088255,0.00051509,0.00052822
0.0016415,0.00095807,0.00098248
0.0016415,0.00095807,0.00098248
0.0016415,0.00095807,0.00098248
0.0016415,0.00095807,0.00098248
0.0016415,0.00095807,0.00098248
0.0053835,0.0031421,0.0032221
0.0053835,0.0031421,0.0032221
0.0053835,0.0031421,0.0032221
0.0032208,0.0049687,0.0061388
0.0032208,0.0049687,0.0061388
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
0.002328,0.0016637,0.0012302
0.002328,0.0016637,0.0012302
0.002328,0.0016637,0.0012302
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
0.040281,0.035139,0.031639
0.040281,0.035139,0.031639
